main_category,sub_category,job_name,job_area,job_company,job_industry,job_finance,job_scale,job_welfare,salary_range,salary_type,job_experience,job_education,job_tag_list,search_keyword,create_time,,,,
产品,产品经理,产品经理,杭州·滨江区·长河,王道控股,移动互联网,不需要融资,100-499人,节日福利，定期体检，股票期权，五险一金，ins办公室，员工旅游，牛人团队，扁平管理，带薪年假,15-26K,13薪,3-5年,本科,"用户/功能产品,商业产品,B端产品,AI产品,内容产品,,,,",AI产品经理,2025/1/22,,,,
产品,产品经理,产品经理,杭州·临平区·东湖,班妈集势数字股份,学术/科研,20-99人,NULL,,20-30K,NULL,3-5年,本科,"C端产品,数据产品",AI产品经理,2025/1/22,,,,
产品,产品经理,产品经理,杭州·余杭区·五常,生芽教育科技,互联网,天使轮,20-99人,五险一金，定期体检，带薪年假，团建，零食下午茶，加班补助，交通补助,6-11K,NULL,1-3年,本科,"产品规划,人力资源服务,教育培训,办公协同,产品经理,,,",AI产品经理,2025/1/22,,,,
产品,产品经理,产品经理,杭州·西湖区·古荡,百世集团,快递,已上市,10000人以上,意外险，生日福利，高温补贴，定期体检，通讯补贴，包吃，宿舍有空调，节日福利，免费工装，绩效奖金，有无线网，包住，团建聚餐，交通补助，餐补，五险一金，带薪年假，住房补贴,10-20K,NULL,经验不限,本科,"产品经理,项目管理,产品设计师",AI产品经理,2025/1/22,,,,
产品,产品经理,产品经理,杭州·西湖区·文二路,百事通,法律,不需要融资,100-499人,节日福利，五险一金，员工旅游，定期体检，年终奖,18-25K,13薪,3-5年,本科,"B端产品,数据产品,大数据产品,TO G,人工智能产品,,,,,",AI产品经理,2025/1/22,,,,
产品,产品经理,产品经理,杭州·余杭区·仓前,百聆科技,计算机软件,A轮,100-499人,零食下午茶，员工旅游，定期体检，带薪年假，交通补助，年终奖，五险一金，节日福利，通讯补贴，加班补助，股票期权，办公设备,25-45K,NULL,3-5年,本科,"B端产品,C端产品,直播/视频产品,AI产品",AI产品经理,2025/1/22,,,,
产品,产品经理,产品经理,杭州·钱塘区·下沙,百草味,电子商务,不需要融资,1000-9999人,生日福利，节日福利，年终奖，团建聚餐，有无线网，五险一金，零食下午茶，弹性工作时间，加班补助，定期体检，绩效奖金，带薪年假,20-30K,16薪,5-10年,本科,"产品开发,其他方向,肉干,其他行业,产品经理",AI产品经理,2025/1/22,,,,
产品,产品经理,产品经理,杭州·拱墅区·朝晖,睿创科技,计算机软件,未融资,20-99人,带薪年假，补充医疗保险，年终奖，员工旅游，五险一金,15-20K,NULL,3-5年,本科,"功能产品,B端产品,数据产品",AI产品经理,2025/1/22,,,,
产品,产品经理,产品经理,杭州·临安区·青山,睿沃科技,互联网,A轮,20-99人,带薪年假，五险一金，员工旅游，股票期权，节日福利，定期体检，底薪加提成,11-22K,NULL,3-5年,本科,"用户/功能产品,B端产品,C端产品,墨刀,平台产品,,,,,,",SAAS,2025/1/22,,,,
产品,产品经理,产品经理,杭州·余杭区·仓前,石木隅科技,互联网,A轮,20-99人,股票期权，零食下午茶，五险一金，员工旅游，节日福利，定期体检,30-55K,NULL,经验不限,本科,"C端产品,B端产品,商业产品",SAAS,2025/1/22,,,,
产品,产品经理,产品经理,杭州·滨江区·长河,破浪科技,互联网,不需要融资,20-99人,生日福利，五险一金，伯乐奖，零食下午茶，团建聚餐，节日福利，绩效奖金，员工旅游,10-15K,NULL,3-5年,本科,"功能产品,数据产品,产品规划,需求分析,产品设计,,,",AI产品经理,2025/1/22,,,,
产品,产品经理,产品经理,杭州·临平区·九堡,福柜,新零售,A轮,20-99人,绩效奖金，带薪年假，零食下午茶，股票期权，五险一金，底薪加提成,10-15K,NULL,1-3年,本科,"SaaS平台 新零售,无人售货机,功能产品,SaaS,需求分析,,,,",AI产品经理,2025/1/22,,,,
产品,产品经理,产品经理,杭州·西湖区·文二路,税师爷,互联网,A轮,20-99人,团建聚餐，节日福利，五险一金，生日福利，带薪年假，企业年金，餐补，员工旅游，零食下午茶，定期体检，年终奖,13-25K,NULL,3-5年,本科,"B端产品,数据产品,中后台产品,AI产品,金融产品,,,,",AI产品经理,2025/1/22,,,,
产品,产品经理,产品经理,杭州·滨江区·长河,竟火科技,大数据,不需要融资,20-99人,五险一金，年终奖，带薪年假，零食下午茶，节日福利,10-13K,NULL,5-10年,本科,"B端产品,中后台产品,商业产品,ERP产品/软件产品,,,,",SAAS,2025/1/22,,,,
产品,产品经理,产品经理,杭州·滨江区·长河,米雅科技,移动互联网,A轮,100-499人,股票期权，五险一金，节日福利，年终奖，员工旅游，带薪年假，加班补助，技能定级，定期体检,15-30K,NULL,3-5年,本科,"小程序/H5产品,SaaS小程序产品,会员产品,会员营销产品",SAAS,2025/1/22,,,,
产品,产品经理,产品经理,杭州·余杭区·未来科技城,精准学,互联网,不需要融资,100-499人,员工旅游，定期体检，股票期权，年终奖，带薪年假，保底工资，绩效奖金，五险一金，团建聚餐，节日福利，零食下午茶,16-25K,NULL,3-5年,本科,"产品设计,产品运营,高级产品经理,产品团队管理,,",AI产品经理,2025/1/22,,,,
产品,产品经理,产品经理,杭州·余杭区·西溪,精麒科技,互联网,0-20人,NULL,绩效奖金，五险一金，定期体检，股票期权,15-30K,NULL,1-3年,本科,"B端产品,数据产品,中后台产品,云计算产品,,",AI产品经理,2025/1/22,,,,
产品,产品经理,产品经理,杭州·西湖区·三墩,紫菜网络,互联网,100-499人,NULL,,7-8K,NULL,1-3年,本科,"产品设计,市场调研,数据分析,数据产品",AI产品经理,2025/1/22,,,,
产品,产品经理,产品经理,杭州·滨江区·长河,纵横通信,通信/网络设备,已上市,1000-9999人,餐补，年终奖，五险一金，带薪年假，员工旅游，节日福利，通讯补贴，加班补助,10-15K,NULL,1-3年,本科,"B端产品,C端产品,数据产品,saas",AI产品经理,2025/1/22,,,,
产品,产品经理,产品经理,杭州·临平区·临平,织梦(浙江)数字...,移动互联网,天使轮,100-499人,股票期权，节日福利，零食下午茶，全勤奖，员工旅游，带薪年假，五险一金，定期体检，交通补助，年终奖,16-20K,13薪,3-5年,大专,"市场调研,产品规划,用户增长,数据分析,数据产品,,",SAAS,2025/1/22,,,,
产品,产品经理,产品经理,杭州·余杭区·五常,维护大师,计算机服务,天使轮,20-99人,保底工资，团建聚餐，带薪年假，绩效奖金，底薪加提成，年终奖，员工旅游，节日福利，定期体检，五险一金，股票期权,16-22K,13薪,5-10年,本科,"用户研究,B端产品,SAAS产品,CRM产品,需求分析,,,",SAAS,2025/1/22,,,,
产品,产品经理,产品经理,杭州·余杭区·五常,绿城产服,企业服务,未融资,100-499人,年终奖，绩效奖金，团建聚餐，五险一金，零食下午茶，节日福利，高温补贴，带薪年假，定期体检,10-12K,13薪,1-3年,本科,"用户/功能产品,B端产品,数据产品,小程序/H5产品,,",SAAS,2025/1/22,,,,
产品,产品经理,产品经理,杭州·萧山区·钱江世纪城,绿色慧联,新能源,未融资,500-999人,定期体检，员工旅游，年终奖，节日福利，五险一金，带薪年假,19-35K,13薪,5-10年,本科,"产品设计,市场调研,需求分析,产品规划,项目管理",SAAS,2025/1/22,,,,
产品,产品经理,产品经理,杭州·萧山区·钱江世纪城,绿色慧联,新能源,未融资,500-999人,节日福利，员工旅游，带薪年假，年终奖，定期体检，五险一金,20-30K,NULL,3-5年,本科,"B端产品,电商产品,策略产品,物联网产品,商业产品,",SAAS,2025/1/22,,,,
产品,产品经理,产品经理,杭州·西湖区·古荡,缘分网络,社交网络与媒体,未融资,20-99人,零食下午茶，员工旅游，节日福利，五险一金，团建聚餐，定期体检，带薪年假，年终奖，生日福利,12-20K,14薪,1-3年,本科,产品设计,AI产品经理,2025/1/22,,,,
产品,产品经理,产品经理,杭州·余杭区·仓前,老果树,电子商务,未融资,0-20人,,13-26K,NULL,1-3年,本科,"游戏,产品迭代,人工智能产品,Axure,用户增长,商业产品,,",AI产品经理,2025/1/22,,,,
产品,产品经理,产品经理,杭州·临平区·临平,联运知慧科技,计算机软件,已上市,100-499人,五险一金，节日福利，定期体检，带薪年假，员工旅游，包吃，年终奖,10-15K,14薪,1-3年,本科,"saas类,物联网平台,智慧城市",SAAS,2025/1/22,,,,
产品,产品经理,产品经理,杭州·滨江区·长河,聚光科技,仪器仪表,已上市,1000-9999人,年终奖，通讯补贴，免费班车，餐补，交通补助，实习生提供住，定期体检，补充医疗保险，五险一金，带薪年假，节日福利，节假日礼品，员工旅游，加班补助,12-15K,14薪,1-3年,本科,"数据产品,TO G",AI产品经理,2025/1/22,,,,
产品,产品经理,产品经理,杭州·余杭区·未来科技城,聚光科技,仪器仪表,已上市,1000-9999人,节假日礼品，加班补助，定期体检，实习生提供住，交通补助，通讯补贴，节日福利，餐补，五险一金，补充医疗保险，免费班车，年终奖，员工旅游，带薪年假,28-35K,14薪,1-3年,博士,"酶工程,代谢工程,合成生物学",AI产品经理,2025/1/22,,,,
产品,产品经理,产品经理,杭州·余杭区·仓前,脚本科技,互联网,A轮,20-99人,股票期权，五险一金，团建聚餐，员工旅游，带薪年假，年终奖，节日福利，零食下午茶,10-15K,13薪,1-3年,大专,"金融产品,平台产品,SAAS产品,电商产品,CRM产品,,",SAAS,2025/1/22,,,,
产品,产品经理,产品经理,杭州·西湖区·西溪,菜鸟网络,互联网,B轮,10000人以上,带薪年假，保底工资，定期体检，交通补助，高温补贴，五险一金，补充医疗保险，节日福利，免费班车，员工旅游，团建聚餐，夜班补助，股票期权，年终奖，餐补，包吃,20-30K,16薪,3-5年,本科,"数据分析,数据产品,产品设计,用户研究,TO C",AI产品经理,2025/1/22,,,,
产品,产品经理,产品经理,杭州·西湖区·转塘,蓝城恒汇,医疗健康,未融资,20-99人,节日福利，通讯补贴，年终奖，带薪年假，定期体检，交通补助，补充医疗保险，员工旅游，餐补，零食下午茶，五险一金,15-20K,NULL,3-5年,本科,"产品设计,市场调研,产品迭代,数据分析",SAAS,2025/1/22,,,,
产品,产品经理,产品经理,杭州·钱塘区·高沙商业街,蓝景,物联网,未融资,100-499人,通讯补贴，包吃，节日福利，五险一金，带薪年假，年终奖，绩效奖金,15-25K,13薪,3-5年,本科,思路敏捷,AI产品经理,2025/1/22,,,,
产品,产品经理,产品经理,杭州·余杭区·西溪,薪道科技,人力资源服务,0-20人,NULL,,8-10K,NULL,1-3年,本科,"功能产品,平台产品,产品设计,产品运营",SAAS,2025/1/22,,,,
产品,产品经理,产品经理,杭州·西湖区·西溪,蘑菇街,互联网,已上市,500-999人,绩效奖金，蘑菇咖啡，年终奖，五险一金，餐补，节日福利，定期体检，团建聚餐，带薪年假,18-30K,15薪,经验不限,本科,"电商产品,AI产品,内容产品",AI产品经理,2025/1/22,,,,
产品,产品经理,产品经理,杭州·余杭区·仓前,虫洞电商,电子商务,未融资,500-999人,餐补，生日礼品，带薪年假，股票期权，节日福利，交通补助，五险一金，零食下午茶，员工旅游，年终奖,15-30K,13薪,3-5年,本科,"市场调研,需求分析,产品运营,TO B",SAAS,2025/1/22,,,,
产品,产品经理,产品经理,杭州·西湖区·西溪,蚂蚁集团,互联网,D轮及以上,10000人以上,全勤奖，包吃，交通补助，加班补助，通讯补贴，住房补贴，带薪年假，股票期权，员工旅游，节日福利，年终奖，零食下午茶，定期体检，免费班车，五险一金，餐补,18-30K,16薪,1-3年,本科,"B端产品,C端产品,数据产品,中后台产品,AI产品",AI产品经理,2025/1/22,,,,
产品,产品经理,产品经理,杭州·西湖区·古荡,蚂蚁集团,互联网,D轮及以上,10000人以上,定期体检，节假日加班费，夜班补助，住房补贴，零食下午茶，包吃，餐补，节日福利，员工旅游，交通补助，通讯补贴，免费班车，五险一金，意外险，年终奖，全勤奖，带薪年假，补充医疗保险，加班补助，股票期权,25-45K,16薪,经验不限,本科,"数据产品,B端产品,人工智能",AI产品经理,2025/1/22,,,,
产品,产品经理,产品经理,杭州·滨江区·浦沿,蜂尚网络,移动互联网,未融资,100-499人,,12-15K,NULL,3-5年,本科,"功能产品,需求分析,Web端,PC端,TO B,SaaS",SAAS,2025/1/22,,,,
产品,产品经理,产品经理,杭州,融仁(杭州)医疗...,医疗器械,未融资,20-99人,五险一金，节日福利，带薪年假，包吃，全勤奖，定期体检，员工旅游，加班补助，餐补,5-10K,13薪,1-3年,本科,"数据产品,用户产品,产品服务,医疗设备,策略产品",AI产品经理,2025/1/22,,,,
产品,产品经理,产品经理,杭州·上城区·钱江新城,衡翼通泰航空科技,计算机软件,不需要融资,20-99人,五险一金，绩效奖金，保底工资，股票期权,10-15K,NULL,3-5年,本科,"航空培训市场,AR,MR,云计算产品,模拟机,产品策划",AI产品经理,2025/1/22,,,,
产品,产品经理,产品经理,杭州·余杭区·仓前,袋鼠云,企业服务,C轮,500-999人,晚餐福利，五险一金，年终奖，带薪年假，定期体检，节日福利，零食下午茶，餐补，长期激励，员工旅游,180-200元/天,NULL,5天/周,6个月,"B端产品,数据产品",AI产品经理,2025/1/22,,,,
产品,产品经理,产品经理,杭州·余杭区·仓前,袋鼠云,企业服务,C轮,500-999人,五险一金，员工旅游，带薪年假，节日福利，长期激励，零食下午茶，晚餐福利，年终奖，定期体检，餐补,8-13K,NULL,1-3年,本科,"B端产品,数据可视化产品,SaaS工具",SAAS,2025/1/22,,,,
产品,产品经理,产品经理,杭州,西湖新基建,计算机软件,天使轮,20-99人,定期体检，补充医疗保险，带薪年假，节日福利，五险一金，餐补，包吃，通讯补贴，年终奖，员工旅游，交通补助,13-20K,NULL,3-5年,本科,"市场调研,需求分析,项目管理,数据分析,数据产品,,,",AI产品经理,2025/1/22,,,,
